gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	psubpos_cv	psubneg_cv	pindpos_cv	pindneg_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qsubpos_cv	qsubneg_cv	qindpos_cv	qindneg_cv	pglobalpos_cv	pglobalneg_cv	qglobalpos_cv	qglobalneg_cv
TGM2	0	1	0	0	0	8.84711031893459	0	0	0	0.10971367204284	0.887251517861041	0.275397118861161	0.278268050606782	0.989999153779691	1	0.976577614818384	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.634220309503673	0.999443049383243	1	1
RAD54L	0	1	0	0	0	8.83026881769811	0	0	0	0.109947564691548	0.874906223608725	0.27519555080473	0.27873676981546	0.987684413180149	1	0.987421520350956	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.634819486712593	0.999691431916278	1	1
FSCB	0	1	0	0	0	8.81224632680452	0	0	0	0.11019889716573	0.899413238947762	0.276947875117765	0.279240094697634	0.992043016256471	1	0.97332145927768	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.635462023755161	0.99940060230095	1	1
ATXN7L2	0	1	0	0	0	8.78569133330411	0	0	0	0.110571189814156	0.897097214271618	0.277579507204007	0.279985004715835	0.991671859423079	1	0.982766675338984	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.636411300344027	0.99967419177594	1	1
TRIM47	0	1	0	0	0	8.77820973463188	0	0	0	0.110676505874557	0.904148064816311	0.278107229729535	0.280195587507283	0.992775373347256	1	0.974799131385541	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.636679297115339	0.999474501891738	1	1
KIRREL2	0	1	0	0	0	8.77018077879583	0	0	0	0.110789736455566	0.888094922191494	0.277572059899959	0.28042192626976	0.990148461146471	1	0.984888000408681	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.636967169150263	0.999689537522379	1	1
TAP1	0	1	0	0	0	8.76154222342429	0	0	0	0.11091180704231	0.887209235345221	0.27776812328637	0.280665855041964	0.989991638822945	1	0.972198765866092	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.637277208748404	0.999286718574018	1	1
TTLL13P	0	1	0	0	0	8.74935926389448	0	0	0	0.111084392742299	0.873097943071478	0.277336453227379	0.281010583856804	0.987325022944232	1	0.986948947899295	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.637715006266159	0.999670508234471	1	1
CUL4A	0	1	0	0	0	8.71599286715175	0	0	0	0.111559655828813	0.870775563297641	0.278136121600169	0.281959031315442	0.98685582576701	1	0.982497578453216	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.638917331556392	0.99953265430537	1	1
ACAD11	0	1	0	0	0	8.70692124625994	0	0	0	0.111689530002702	0.865746640742133	0.278087319684744	0.282217992520973	0.985810390055858	1	0.984394906712318	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.639245055875528	0.999558335174929	1	1
WRNIP1	0	1	0	0	0	8.69627242326709	0	0	0	0.111842346583989	0.901918042553178	0.280317729570287	0.282522579275363	0.992434866202815	1	0.982721444795882	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.63963021680598	0.999692087399322	1	1
QSOX2	0	1	0	0	0	8.69469031911763	0	0	0	0.111865084137247	0.889928649954205	0.279789787397797	0.282567887586943	0.990469191124234	1	0.989461480077322	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.639687482734189	0.999799281220334	1	1
DYRK1A	0	1	0	0	0	8.68746129106146	0	0	0	0.111969088112716	0.885807592515393	0.279782565616284	0.282775095968841	0.989740916275669	1	0.988161978188532	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.639949284284518	0.999756746743966	1	1
RGL3	0	1	0	0	0	8.66928751717095	0	0	0	0.112231356997518	0.875935509094424	0.279757550209503	0.283297350739524	0.987886657918497	1	0.985685825356034	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.640608464089693	0.999652304183902	1	1
TRIM9	0	1	0	0	0	8.66001464105111	0	0	0	0.112365619933807	0.897090946160377	0.281128155309945	0.283564560237027	0.991670843393559	1	0.989832502871803	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.640945358287829	0.999829449772853	1	1
PDXDC1	0	1	0	0	0	8.65337422868226	0	0	0	0.112461952429532	0.863664511172638	0.279473029216161	0.283756219208887	0.985365753685663	1	0.984625799435104	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.641186844296573	0.999552002818332	1	1
FLRT1	0	1	0	0	0	8.63903496734818	0	0	0	0.112670501509172	0.931063622839935	0.283076097987948	0.284170963505992	0.996265286082339	1	0.976793137455147	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.641708969764819	0.999636135075804	1	1
HNRNPUL2	0	1	0	0	0	8.6162974988919	0	0	0	0.113002684515591	0.867138071158255	0.280748489141896	0.28483108391841	0.986103677586552	1	0.976981570961466	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.642538753435436	0.999322086678772	1	1
NCKIPSD	0	1	0	0	0	8.6139029431484	0	0	0	0.113037774711572	0.887055699390759	0.281951504997694	0.284900780264496	0.989964326716339	1	0.982027558405576	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.642626273689887	0.999609165802118	1	1
UBTF	0	1	0	0	0	8.60379054815079	0	0	0	0.113186189017686	0.859841634951085	0.280645296432013	0.285195486540957	0.984531387590206	1	0.984741778216663	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.642996158732447	0.999530357362313	1	1
CEP95	0	1	0	0	0	8.60109025037911	0	0	0	0.113225881716654	0.863205930409699	0.280939205476674	0.28527428376324	0.985266895727231	1	0.984184885912593	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.643095005299854	0.999535778911578	1	1
SV2A	0	1	0	0	0	8.5986783353503	0	0	0	0.113261357449985	0.885232843460932	0.282294585661844	0.285344702200488	0.989637205167631	1	0.985981749707739	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.643183322748308	0.999703911811145	1	1
TTLL10	1	1	0	0	0	8.56700915793655	0	0	0	0.113660696277306	0.889930717873098	0.283326962088619	0.286136902186923	0.990469549805042	1	0.989106594642457	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.644175688289843	0.999792135305019	1	1
ABLIM1	0	1	0	0	0	8.54806078784993	0	0	0	0.114010706323804	0.865484992531029	0.282616245472043	0.286830524776065	0.985754894936024	1	0.986352035111518	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.64504276774002	0.999612800616128	1	1
TCHHL1	0	1	0	0	0	8.54765124587463	0	0	0	0.114016807150975	0.887180641465334	0.283879902993563	0.286842608965495	0.989986555167247	1	0.983047277807331	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.645057858991519	0.999637725635564	1	1
MTSS1	0	1	0	0	0	8.53188599020571	0	0	0	0.114252123884185	0.882336685200709	0.284080337620567	0.28730855619225	0.989106626432416	1	0.98547974045067	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.645639365721826	0.999678361666195	1	1
SLCO3A1	0	1	0	0	0	8.5252320069555	0	0	0	0.114351716698113	0.89878441523528	0.285116286615096	0.287505667260726	0.991943083573975	1	0.987983206924755	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.645885134757474	0.999799119758961	1	1
GSN	0	1	0	0	0	8.51275299739489	0	0	0	0.114538934648126	0.880181381862614	0.284521702899054	0.287876056677875	0.98870312821746	1	0.977496836580948	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.646346591391096	0.99943093964178	1	1
CLOCK	0	1	0	0	0	8.50961824174007	0	0	0	0.114586054591677	0.860009666127241	0.283386048566448	0.287969247991079	0.984568551188962	1	0.983129328991705	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.64646262048507	0.999481089820316	1	1
CSDE1	0	1	0	0	0	8.50693864336184	0	0	0	0.114626361687004	0.875589441256832	0.28442992301326	0.288048955604935	0.987818846896817	1	0.979478528113626	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.646561837589483	0.999467622105744	1	1
NOX5	0	1	0	0	0	8.45496801749921	0	0	0	0.115413407002408	0.882581707463165	0.286363249830032	0.289603571767277	0.989152030428868	1	0.989239699161862	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.648492563816147	0.999767384337069	1	1
RPS6KA5	0	1	0	0	0	8.44860807985201	0	0	0	0.115510418472143	0.877600084099922	0.286271038009143	0.289794961322513	0.988210166096544	1	0.98682893262586	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.648729678618291	0.999689764771171	1	1
PPP4R3A	0	1	0	0	0	8.43575890693903	0	0	0	0.115706880912545	0.875453657475472	0.286528711595863	0.290182396989527	0.987792188426192	1	0.985221881584739	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.649209290448676	0.99963747815741	1	1
MPHOSPH8	0	1	0	0	0	8.42589547770164	0	0	0	0.115858117251375	0.87500805322926	0.2867968139803	0.290480501744299	0.987704496819355	1	0.978068296095617	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.649577966175138	0.999416803268412	1	1
FSTL5	0	1	0	0	0	8.38226902359382	0	0	0	0.116531512318944	0.873695569596813	0.288027653724283	0.291806343607826	0.987444374843806	1	0.984397019000811	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.651213975664383	0.999605347792173	1	1
CHAT	0	1	0	0	0	8.37755744171427	0	0	0	0.116604677069847	0.883601777022722	0.288740398010546	0.291950249854361	0.989340030418918	1	0.984451158954666	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.651391184459311	0.999657896645375	1	1
C7	0	1	0	0	0	8.35730423132465	0	0	0	0.116920166443684	0.863526874627976	0.288145915269718	0.292570449746707	0.985336118075184	1	0.974960753990174	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.652154098829643	0.999215992753715	1	1
CDHR4	0	1	0	0	0	8.36468030697883	0	0	0	0.11680508233561	0.879235189307151	0.288884007179686	0.292344275410853	0.988523658811393	1	0.986828474306085	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.651876031864594	0.999697475208956	1	1
MTA1	0	1	0	0	0	8.32859481172905	0	0	0	0.117370132003625	0.876432100222728	0.289817333477562	0.293454083231384	0.987983630874643	1	0.986153575312099	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.653238795324196	0.999666982437919	1	1
HPS6	0	1	0	0	0	8.31277820339113	0	0	0	0.11761941679991	0.902654651119061	0.291683972756474	0.293943157055772	0.992548211070209	1	0.97234063120006	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.653838009187385	0.999383604698905	1	1
PLA2G4B	0	1	0	0	0	8.28789181411204	0	0	0	0.118013665646367	0.870696775824982	0.290716046057424	0.294715959316901	0.986839757564525	1	0.977848858550431	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.65478318922818	0.999379518327112	1	1
TIGD5	0	1	0	0	0	8.29185443117623	0	0	0	0.1179507243459	0.917115193174376	0.2929517080391	0.294592638098673	0.994599535723517	1	0.983619425374057	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.654632496559001	0.999762996067615	1	1
PKD2L1	0	1	0	0	0	8.2904568856797	0	0	0	0.117972915452739	0.874308537319824	0.290857976173682	0.294636119660451	0.987566200312775	1	0.989163535990598	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.65468563485252	0.999730285632533	1	1
CWF19L2	0	1	0	0	0	8.25480679442529	0	0	0	0.118541648105602	0.861567851998957	0.291147613483301	0.295749607505542	0.984911031063145	1	0.983216835024739	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.656044231385553	0.999494769366609	1	1
MEFV	0	1	0	0	0	8.25384615288162	0	0	0	0.118557044514589	0.887364196533688	0.292735112509822	0.295779727306765	0.990019166535081	1	0.984732718315768	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.656080923061863	0.999682434285273	1	1
TAF4B	0	1	0	0	0	8.24326646031773	0	0	0	0.118726855835688	0.877698040473328	0.292517255339171	0.296111843574845	0.988229066569792	1	0.984524743931067	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.65648530087244	0.999630419762658	1	1
VAC14	0	1	0	0	0	8.23757529053846	0	0	0	0.11881839174194	0.880305210946828	0.292846028527494	0.296290805652883	0.988726510282936	1	0.985388397670485	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.656703046881927	0.999666358454676	1	1
EMILIN3	0	1	0	0	0	8.22585760351236	0	0	0	0.119007274426826	0.901312715905787	0.294316622013741	0.296659950288893	0.99234107935737	1	0.979571476790936	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.657151849671153	0.999606246819684	1	1
SP140	0	1	0	0	0	8.22104038304571	0	0	0	0.119085088727213	0.853980687438381	0.291672071046737	0.296811972436337	0.983206916167977	1	0.98616080077648	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.657336543288318	0.999533168789321	1	1
DCST2	0	1	0	0	0	8.21122625580224	0	0	0	0.119243915308238	0.880989915797317	0.293707245089956	0.297122165039028	0.988855360146075	1	0.983752609877166	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.657713158695959	0.999626377420591	1	1
LARGE2	0	1	0	0	0	8.18951375140583	0	0	0	0.119596713612004	0.887144690731632	0.294733318248692	0.297810712731932	0.989980161708534	1	0.988838287150196	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.658547991165185	0.999776458049511	1	1
LRGUK	0	1	0	0	0	8.14911997958655	0	0	0	0.12025828831674	0.867298334379411	0.2948243746912	0.299100123042918	0.986137259996743	1	0.988119546469727	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.660107062931845	0.999670044831684	1	1
ITGB3	0	1	0	0	0	8.12397515140199	0	0	0	0.120673587868497	0.881136490144909	0.296470084861451	0.299908367642843	0.988882846179253	1	0.981456906189446	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.661081504436194	0.999561905322556	1	1
SWT1	0	1	0	0	0	8.11089347419765	0	0	0	0.120890713397027	0.86199878831776	0.295686767261008	0.300330571637012	0.985005064669042	1	0.979183553811089	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.661589658496139	0.99936231074177	1	1
LRRC8D	0	1	0	0	0	8.10848849788603	0	0	0	0.12093071012747	0.903093487927337	0.298120485667449	0.300408319002169	0.992615328443162	1	0.975892525328447	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.661683168523852	0.999504513629482	1	1
NAA16	0	1	0	0	0	8.10335915924067	0	0	0	0.121016098148545	0.864877375113686	0.296119004230219	0.300574271922292	0.985625599525848	1	0.98614440510012	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.661882699777825	0.999603413204449	1	1
VPS13C	0	2	0	0	0	3.88764411676335	0	0	0	0.122625139706061	0.726728105634257	0.284788413768593	0.303694367873497	0.940758754439332	1	0.953269532769878	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.665617105293437	0.994481250805714	1	1
OSBP	0	1	0	0	0	8.06804557264214	0	0	0	0.121607043355835	0.87207554063692	0.297714246997935	0.301721739722931	0.987119521504424	1	0.976983561404311	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.66325983787884	0.999358647082027	1	1
ATMIN	0	1	0	0	0	8.07039293934041	0	0	0	0.121567594301059	0.899771415452051	0.299187597222065	0.301645196233295	0.992099657791608	1	0.980631556559153	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.663168109926471	0.999628998877845	1	1
KIRREL1	0	1	0	0	0	8.06045784857653	0	0	0	0.121734724356924	0.88475765549389	0.298715676444941	0.301969425213979	0.989551063499584	1	0.970214893790509	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.663556525402236	0.999192262277512	1	1
KPNB1	0	1	0	0	0	8.06291364612008	0	0	0	0.121693372397282	0.862809502072405	0.297276239740373	0.301889216769492	0.985181166007939	1	0.984731618982042	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.6634604707907	0.9995496564831	1	1
SLC26A9	0	1	0	0	0	8.05542991924907	0	0	0	0.121819469369945	0.881854109137539	0.298711872728828	0.302133773325063	0.989016923575758	1	0.987719766982439	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.663753275964531	0.999730451578264	1	1
SYCP1	0	1	0	0	0	8.04212904390351	0	0	0	0.12204418764389	0.838339119574521	0.296144035549736	0.302569394340916	0.979403316042729	1	0.985231064289871	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.664274350507416	0.999378035943994	1	1
IL12RB2	0	1	0	0	0	8.03771827482525	0	0	0	0.122118879183784	0.872347710180792	0.298710644054948	0.302714127365212	0.987174389646051	1	0.986446605895547	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.664447336212625	0.999653605272891	1	1
OTUD7B	0	1	0	0	0	8.00579921528979	0	0	0	0.122661956717293	0.884389043954946	0.300471593689527	0.303765602583689	0.989483995051633	1	0.980981813314854	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.665701989726754	0.999565482663469	1	1
DISC1	0	1	0	0	0	7.99784110056589	0	0	0	0.122798063163749	0.877538941884729	0.30032905395526	0.304028884772571	0.988198361105374	1	0.98272704211753	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.66601557610614	0.999579170324015	1	1
USP26	0	1	0	0	0	7.97177291559743	0	0	0	0.123245891718235	0.894200194596737	0.302126352215681	0.304894482254468	0.991195633344541	1	0.98766702014644	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.667044953608419	0.999777329220217	1	1
GEN1	0	1	0	0	0	7.9232060040132	0	0	0	0.124088440016674	0.873388333846306	0.302532611820447	0.306520226142243	0.987383087807593	1	0.982420093571871	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.668971668490006	0.99954619197737	1	1
MCM6	1	1	0	0	0	7.91601779288988	0	0	0	0.124140303554458	0.869386821975668	0.302379065014607	0.306620180672015	0.986571152869551	1	0.981931305177883	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.669089845580731	0.999506395904505	1	1
ZC3H12C	0	1	0	0	0	7.91841852052161	0	0	0	0.124172078758004	0.890348353068818	0.303690423140713	0.306681412947921	0.990541849697412	1	0.985386291498489	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.669162224926115	0.999711277750852	1	1
PCDHB14	0	1	0	0	0	7.89706042967013	0	0	0	0.124546501059797	0.910115994739597	0.305389015394292	0.3074025526963	0.993647932175053	1	0.958972856503416	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.67001372584145	0.998872060659856	1	1
ATP6V0A1	0	1	0	0	0	7.89873200554296	0	0	0	0.124517120893417	0.863189616923459	0.302676108380578	0.307345992230312	0.985263372792998	1	0.979598926612918	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.669947002073587	0.999386017848327	1	1
ITGB2	0	1	0	0	0	7.88375366507737	0	0	0	0.124780849135946	0.880358474910855	0.304278218531304	0.307853543983344	0.988736560374655	1	0.987806758346384	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.670545383211781	0.999725965640246	1	1
DMGDH	0	1	0	0	0	7.8783600805772	0	0	0	0.124876072053806	0.871476516680209	0.30390730287552	0.308036715694188	0.986998345770482	1	0.981538083881239	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.670761129021394	0.999507391363279	1	1
DACT2	0	1	0	0	0	7.87428684654233	0	0	0	0.1249480746556	0.900075996841325	0.305679918621741	0.308175189882634	0.99214766406329	1	0.982154562555231	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.670924156284355	0.999670584934193	1	1
FGFR1	0	1	0	0	0	7.85381018435719	0	0	0	0.125311222227992	0.873333082552207	0.304851607080624	0.308873186677379	0.987372050412035	1	0.976171060506064	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.671744969276742	0.999338349523705	1	1
SUPT20HL1	0	1	0	0	0	7.85791570641839	0	0	0	0.12523825363096	0.897403243025567	0.306097539850628	0.308732989465965	0.991721389464243	1	0.983532138231755	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.671580230337488	0.999694655219534	1	1
BCAR3	0	1	0	0	0	7.85021562067384	0	0	0	0.125375174840412	0.882044706736689	0.305508122056352	0.308996038884388	0.989052396687773	1	0.981030920020565	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.671889274629049	0.999554250721284	1	1
PTCHD4	0	1	0	0	0	7.84977034523513	0	0	0	0.125383101206351	0.900527343103381	0.306531836589688	0.309011263890665	0.992218532439388	1	0.982858022316537	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.671907154909694	0.999690155517391	1	1
NTRK2	0	1	0	0	0	7.84334707955149	0	0	0	0.125497546548355	0.877828800830956	0.305486071102681	0.30923105553079	0.988254272733109	1	0.986261953087082	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.672165195130041	0.999676646736334	1	1
LRP12	0	1	0	0	0	7.83909234282337	0	0	0	0.125573462328501	0.885219606549003	0.306070377043417	0.309376814655321	0.989634810444554	1	0.98509002995404	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.672336233388689	0.999681801618101	1	1
USP33	0	1	0	0	0	7.83144398846109	0	0	0	0.125710145769414	0.854712442236135	0.304332027949309	0.309639174589502	0.983375276591937	1	0.977233263074752	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.672643921612425	0.999228900050737	1	1
TLE3	0	1	0	0	0	7.82604502585114	0	0	0	0.125806798334167	0.871071877649886	0.305645138289238	0.309824639198975	0.986916168732177	1	0.980357461132234	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.672861295071725	0.999467070330979	1	1
MTSS2	0	1	0	0	0	7.81700197920378	0	0	0	0.125968999728158	0.88443929428121	0.306775979802443	0.31013577768218	0.989493150738843	1	0.977652851755489	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.673225715046085	0.999462113147092	1	1
ZFP62	0	1	0	0	0	7.81498080957098	0	0	0	0.126005306187585	0.900073535974394	0.307693656066149	0.310205403320063	0.992147276784924	1	0.973850572205742	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.673307221104508	0.999422343025298	1	1
ZFHX4	0	2	0	0	0	3.8161090475685	0	0	0	0.126944678328326	0.791921820183178	0.300787417321029	0.312004540222003	0.965799134687423	1	0.947890242699953	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.675407940645906	0.996322329725334	1	1
THAP9	0	1	0	0	0	7.8180675729467	0	0	0	0.125949866256133	0.881743363641227	0.306580842349033	0.310099082346359	0.988996285653006	1	0.985391744255344	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.67318275199105	0.999673334327884	1	1
CNNM4	0	1	0	0	0	7.81463368209817	0	0	0	0.126011543643321	0.902324487061339	0.307817537568412	0.31021736434426	0.992497513615853	1	0.982845115650581	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.673321221499245	0.999696682009616	1	1
CDH5	0	1	0	0	0	7.81169176571203	0	0	0	0.12606442951074	0.887093920080519	0.307109911068408	0.310318771038543	0.989971129190825	1	0.983824123462197	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.673439899642279	0.999657910865368	1	1
ARHGEF19	0	1	0	0	0	7.80815350804594	0	0	0	0.12612809070825	0.873335801151244	0.306399110712755	0.310440820251694	0.987372593612517	1	0.98445973166038	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.673582692167678	0.999605099863552	1	1
POLN	0	1	0	0	0	7.79916487169483	0	0	0	0.126290087579171	0.858226927512675	0.305680368410329	0.310751303009225	0.98417196474731	1	0.980296595040726	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.673945727885615	0.999372378640298	1	1
FBXL18	0	1	0	0	0	7.79426872658807	0	0	0	0.126378491967469	0.912761512630361	0.309002442045251	0.310920682660025	0.994016713728111	1	0.987493269256403	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.674143646292183	0.999829389954357	1	1
GPLD1	0	1	0	0	0	7.77400849409612	0	0	0	0.12674554454479	0.861128980202798	0.306744954628078	0.311623520236016	0.984814961468554	1	0.983719744349129	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.674963919619418	0.99950756445229	1	1
LPIN3	0	1	0	0	0	7.76453730442424	0	0	0	0.126917818828849	0.871502953025272	0.307773244511199	0.311953159259057	0.987003705587199	1	0.968226452185959	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.675348091078613	0.999001355467055	1	1
CDH3	0	1	0	0	0	7.75256566543744	0	0	0	0.127136203044147	0.882595569394115	0.308877912348998	0.31237081277033	0.98915459627279	1	0.990190134817176	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.675834337126843	0.999787410634755	1	1
SLFN13	0	1	0	0	0	7.72915201900649	0	0	0	0.127565350480999	0.894712193350599	0.310375279768125	0.313190846468006	0.991280765578165	1	0.986372858291526	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.67678742362494	0.999751116910935	1	1
OSBPL3	0	1	0	0	0	7.72133063054518	0	0	0	0.127709313366077	0.855253310760366	0.308133370543414	0.313465730022744	0.983499168596412	1	0.985757663308205	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.677106427041899	0.999529820050852	1	1
E2F7	0	1	0	0	0	7.72428965077201	0	0	0	0.127654812960096	0.876988294100938	0.309514447122093	0.313361678857635	0.988091777409077	1	0.987751067889488	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.676985703631003	0.999709393576482	1	1
SRRM3	0	1	0	0	0	7.72456381248379	0	0	0	0.127649765546113	0.891907621027993	0.310382747999914	0.313352041675152	0.990809342049888	1	0.990595007917418	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.676974520522931	0.999827637797466	1	1
DCHS1	0	2	0	0	0	3.77724082475595	0	0	0	0.129384648181071	0.807511793750137	0.306923350236187	0.316657010786577	0.970756563383151	1	0.930179119623882	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.680792331136652	0.995133253688531	1	1
NCAM1	0	1	0	0	0	7.69038475848339	0	0	0	0.128281908393526	0.861426389246423	0.309654875515435	0.31455801911672	0.984880098237802	1	0.984004800892582	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.678371652785764	0.999518439406435	1	1
IQCA1L	1	1	0	0	0	7.65574139531377	0	0	0	0.128852540785029	0.863164476112779	0.310852845936366	0.315644935413524	0.985257942747317	1	0.984119275448761	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.679626890068247	0.999533514886121	1	1
GANC	0	1	0	0	0	7.65736994609019	0	0	0	0.128898108495484	0.856545874128791	0.310456688783422	0.315731660908763	0.983793352364208	1	0.981323840483831	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.679726884560231	0.999395093907179	1	1
ZXDB	0	1	0	0	0	7.65583612944617	0	0	0	0.128926870934967	0.91680349708507	0.314014782821534	0.315786396914553	0.994558804420276	1	0.985921098885055	0.888509447477554	0.976180096824508	0.994583832568927	1	1	1	1	0.679789982909897	0.999809738185222	1	1
