gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	psubpos_cv	psubneg_cv	pindpos_cv	pindneg_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qsubpos_cv	qsubneg_cv	qindpos_cv	qindneg_cv	pglobalpos_cv	pglobalneg_cv	qglobalpos_cv	qglobalneg_cv
CASP1	0	1	0	1	0	1.43621375832762	14.3098952263141	14.3098952263141	0	0.740372889387905	0.0653493921613595	0.176446852830855	0.176446852830855	1	1	0.93674679883196	0.821782147934663	0.94601597024829	0.96554551203168	1	1	1	1	0.48253548377932	0.997955950429507	1	1
IL17RD	0	0	1	0	0	0	13.8685598431264	13.8685598431264	0	0.229625267683814	0.0676866102939139	0.0869215990545442	0.188411963938991	0.752503344381866	1	0.961076363622307	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.50289497321517	0.957571311047715	1	1
CREBRF	2	0	1	0	0	0	12.3679042053481	12.3679042053481	0	0.213011043691705	0.0765639348063359	0.091489001177439	0.208422904528661	0.617597780467452	1	0.952790412141046	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.535268799782391	0.900478806113471	1	1
TKT	0	2	0	0	0	5.69817097465418	0	0	0	0.0627072348213308	0.806129861205171	0.171009961041356	0.176904103550934	0.970333039466312	1	0.96183831331618	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.483328100908729	0.997724620878633	1	1
PCIF1	0	0	0	1	0	0	14.8632078105816	14.8632078105816	0	0.265010291970154	0.0626262994529405	0.0907691495323203	0.17671527283783	1	1	0.947441500237651	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.4830009174481	0.998593947468062	1	1
ERO1L	0	2	0	0	0	5.68732908664762	0	0	0	0.062939459133493	0.737692780115182	0.166594442172894	0.177445584601902	0.945461186889955	1	0.9682663993064	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.484265198088989	0.996321157052333	1	1
ELN	0	1	0	1	0	1.76342713854241	13.3122768691977	13.3122768691977	0	0.613696418058788	0.0708666222658746	0.176950457545306	0.176950457545306	1	1	0.95497285948969	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.483408386790804	0.998970711227194	1	1
PIK3C2B	1	0	0	0	0	0	0	0	0	0.0845614397992667	0.579803577515941	0.196871092057457	1	0.196871092057457	1	0.897737374098412	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	1	0.483041238103088	1	1
CHD6	1	5	0	0	1	1.35618953385578	0	0	3.57683551242854	0.569041528907473	0.398810378058739	0.579364254201833	0.850318386554272	0.700504048692838	0.229871603609678	0.958344335593055	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.514535423940247	0.938848929307583	1	1
ASIC5	0	3	0	0	0	3.98195886856933	0	0	0	0.063455208629507	0.688973859364465	0.162721626419811	0.178646460397453	0.9230247471513	1	0.964128257974206	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.486337567587677	0.993705098575069	1	1
EML2	3	3	0	0	0	3.92149398389298	0	0	0	0.0636182240663561	0.697002391802656	0.164268509782468	0.179025539812294	0.926997384501801	1	0.950795672591649	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.486990071783797	0.992669339658215	1	1
DSG4	0	0	0	0	0	0	0	0	0	0.0841915232983068	0.587057159465788	0.19742178762046	1	0.19742178762046	1	0.896526368440579	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	1	0.483483511984239	1	1
PDLIM7	0	2	0	0	0	5.67491056784699	0	0	0	0.0632069966656347	0.790262255950147	0.171121931746158	0.178068814332345	0.965248169374778	1	0.959229813714754	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.48534172599898	0.997183754863903	1	1
CCDC65	0	0	1	0	0	0	14.1358223476118	14.1358223476118	0	0.27730876595054	0.06625280380063	0.0983259032674926	0.185120049554642	0.795280668899482	1	0.978388439083733	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.497371431582503	0.973323814797501	1	1
GALNT7	0	0	1	0	0	0	13.9050942607014	13.9050942607014	0	0.265017748141051	0.0674871690182367	0.0965670235348554	0.18795509449995	0.782153536494814	1	0.956421140110271	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.50213184691294	0.965203313429198	1	1
CKM	1	2	0	0	0	5.65347591747084	0	0	0	0.0631571836585338	0.810251106631154	0.172318844367258	0.177952822638931	0.971586954177711	1	0.98410412360399	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.485141534662862	0.999023893561991	1	1
RGS18	0	2	0	0	0	5.67052467466431	0	0	0	0.063301879951604	0.770551011109656	0.169959463008463	0.178289693532938	0.958360666200413	1	0.976523016711976	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.485722734945528	0.997897667886369	1	1
AKT1	1	2	0	0	0	5.63840047097442	0	0	0	0.063485501458528	0.768650217108767	0.170293332502551	0.178716921619667	0.957662899007706	1	0.964252961843359	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.486458912333961	0.996990636293804	1	1
KNG1	0	0	0	1	0	0	14.7425046419431	14.7425046419431	0	0.315959088605483	0.0632018831989682	0.103844610526229	0.178056908417367	1	1	0.972065458937228	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.485321180930197	0.999606146030407	1	1
ATP5B	0	2	0	0	0	5.66439035004761	0	0	0	0.063434936906792	0.810894189513507	0.1729393103314	0.178599303795988	0.971780138554446	1	0.96249109073436	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.486256341355406	0.997862283271106	1	1
TDG	1	2	0	0	0	5.63776885881512	0	0	0	0.0634993111478461	0.763948437367176	0.169976323921336	0.178749040326763	0.955911442108234	1	0.970995326408327	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.486514216325304	0.997357296734566	1	1
ZDHHC13	0	0	1	0	0	0	14.7145149760366	14.7145149760366	0	0.307696099527471	0.063336783044593	0.102097374455199	0.178370924629508	1	1	0.958093988047506	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.485862786924062	0.999109414150679	1	1
AMBP	0	2	0	0	0	5.66299344759109	0	0	0	0.0634652934763021	0.775174348331346	0.170656659455761	0.178669918680828	0.960033147568267	1	0.977831201366621	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.486377969340026	0.998084726890468	1	1
SIAH3	0	2	0	0	0	5.66839807767207	0	0	0	0.0633479609404975	0.858174196174792	0.175221065466226	0.178396937039719	0.984160156952328	1	0.985952965918194	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.485907627562573	0.999555596095033	1	1
FANCI	1	0	0	0	0	0	0	0	0	0.0875637069290521	0.524239296885841	0.193612869384506	1	0.193612869384506	1	0.921960968634133	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	1	0.486091297844881	1	1
RGSL1	0	0	0	0	0	0	0	0	0	0.082818620419823	0.55911346774093	0.190863109062026	1	0.190863109062026	1	0.935358367675651	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	1	0.486129029189522	1	1
ANKRD44	1	4	0	0	0	3.23350873479567	0	0	0	0.0658225099884251	0.604141681770608	0.157043303349388	0.184128737494598	0.874242768522304	1	0.931117720345407	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.49569667625089	0.981521778471852	1	1
LEF1	0	0	1	0	0	0	14.6486348318169	14.6486348318169	0	0.274376229445093	0.0636564559992757	0.0943877020471849	0.179114411354543	1	1	0.97724286390864	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.487142928937703	0.999739069446227	1	1
CYP4A22	1	0	0	1	0	0	14.6073814019879	14.6073814019879	0	0.251647896620697	0.0636794493538217	0.0888652903608522	0.179167854084342	1	1	0.973909120435679	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.48723482805844	0.999656633611857	1	1
SDK1	2	2	0	2	0	0.536262719306492	5.53946018742389	5.53946018742389	0	0.371081474948479	0.0652422829056696	0.103531839912892	0.182789506182691	1	1	0.845399932373957	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.493425653826984	0.987381022066638	1	1
PTMA	0	1	0	0	0	14.6358920071731	0	0	0	0.0637186402926821	0.880023249783746	0.177082682921563	0.179258933666898	0.988673233459483	1	0.98816247740913	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.487391410077518	0.999732745147615	1	1
FLRT2	1	0	0	0	0	0	0	0	0	0.0765146421412874	0.678772972421419	0.192955985207814	1	0.192955985207814	1	0.928760190501838	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	1	0.487307010913543	1	1
KIF2C	0	1	0	1	0	1.68177239335179	13.3508711587834	13.3508711587834	0	0.641494055576269	0.0706369444657673	0.179530683792034	0.179530683792034	1	1	0.967558733613163	0.78832401846144	0.94601597024829	0.96554551203168	1	1	1	1	0.487858322001461	0.999467997587945	1	1
PTPN13	1	2	0	2	0	0.629926570267103	5.55753179473498	5.55753179473498	0	0.517840717020873	0.0652898646243701	0.130723287358091	0.182899438911003	1	1	0.848715486717219	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.493612442656083	0.987931361287027	1	1
PCDHGA1	3	0	0	0	0	0	0	0	0	0.0763945274769446	0.666573357176912	0.19127031821351	1	0.19127031821351	1	0.93938879536671	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	1	0.48810987989136	1	1
FAM83B	0	0	0	0	0	0	0	0	0	0.0864981867586967	0.615635183745409	0.205640183081996	1	0.205640183081996	1	0.874757505125663	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	1	0.488466981985017	1	1
DNAH6	1	6	0	0	1	0.870433705814522	0	0	3.09236538557625	0.774603267545833	0.221837773298727	0.466999555622542	1	0.466999555622542	0.258525194041812	0.9470256335065	0.840189068164075	0.94601597024829	0.96554551203168	1	1	1	1	0.608248285504454	0.803081513509274	1	1
ZFYVE27	0	2	0	0	0	5.62444530317859	0	0	0	0.0643114190650896	0.77806517094265	0.172742799919554	0.180634911694881	0.961061121234735	1	0.975149365540009	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.489751344189213	0.997984036111488	1	1
RGS1	0	2	0	0	0	5.62046277248369	0	0	0	0.0643997704010181	0.78708421477054	0.173570347617096	0.180839733564347	0.964180567149409	1	0.963465604307702	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.490101735134778	0.997414306835712	1	1
DNAH14	0	4	1	0	1	0.851317074887468	1.87431306838455	1.87431306838455	3.9824695370485	0.775663200703649	0.579255440907519	0.806547964278638	0.857512140984817	1	0.210333238508629	0.965251201237727	0.840653021149478	0.94601597024829	0.96554551203168	1	1	1	1	0.489286346659626	0.999389143324229	1	1
IFIH1	1	0	0	0	0	0	0	0	0	0.0888334247410293	0.574867337660354	0.204040267345825	1	0.204040267345825	1	0.883416107793021	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	1	0.489096456069793	1	1
SOCS4	0	2	0	0	0	5.62568786752007	0	0	0	0.0642838892699593	0.821277048476847	0.175462298758819	0.180571076448508	0.974806753407979	1	0.981548278717997	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.489642093097325	0.999054023280603	1	1
PC	2	2	0	1	0	1.77645903848759	11.4951866392486	11.4951866392486	0	0.478139462773405	0.0831078870863211	0.181240347870387	0.181240347870387	1	1	0.923919506608433	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.490786399909399	0.997029557620584	1	1
RNF216	0	3	0	0	0	3.93385781335679	0	0	0	0.0654642510199038	0.675361581028329	0.165501304164842	0.183302174835539	0.916038270876711	1	0.943209976106802	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.494296174934979	0.990304091232835	1	1
MROH9	2	0	0	0	0	0	0	0	0	0.0857627043398556	0.546666169569118	0.193859322256668	1	0.193859322256668	1	0.932310417748561	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	1	0.489926129174145	1	1
ARHGEF7	0	1	1	0	0	1.63941787677629	13.3499360463413	13.3499360463413	0	0.656817048869623	0.0706424928021949	0.181100230476655	0.181100230476655	1	1	0.950265451353015	0.790611103671871	0.94601597024829	0.96554551203168	1	1	1	1	0.490547034858877	0.998742208459485	1	1
COMMD3-BMI1	0	2	0	0	0	5.60809064406072	0	0	0	0.0646753735948651	0.765364380936437	0.172612097841375	0.181478219696759	0.956442713918595	1	0.979605155555989	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.49119251260161	0.997968308065918	1	1
LYST	3	5	0	0	1	1.16433192309357	0	0	3.82175280452194	0.769816854929707	0.347106149229588	0.605515283231203	0.958091865136381	0.642746927543327	0.217665148648035	0.962735790192322	0.837298312718084	0.94601597024829	0.96554551203168	1	1	1	1	0.535457423678261	0.915805217855654	1	1
KIF24	2	0	0	0	0	0	0	0	0	0.0820452739050385	0.607967558738316	0.195768329007447	1	0.195768329007447	1	0.925717986669422	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	1	0.490762344025109	1	1
NCF4	1	2	0	0	0	5.57983401407245	0	0	0	0.0647848640338978	0.786234322393466	0.174425547415229	0.181731692086325	0.963892274251115	1	0.980649272051846	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.49162491662704	0.998472543045111	1	1
SLC22A24	0	3	0	0	0	3.93885788914192	0	0	0	0.0652515867838859	0.71464660701535	0.169116876492651	0.18281100337818	0.935344851423617	1	0.971781501130636	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.493462185327482	0.995723164746048	1	1
POTEE	1	0	1	0	0	0	9.88043149150642	9.88043149150642	0	0.136219916084529	0.098680799613315	0.0784400818015331	0.255797850845572	0.482871712755144	1	0.941962234840102	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.604544401841507	0.813172754689547	1	1
ANKRD63	0	2	0	0	0	5.59791367281696	0	0	0	0.0649033673289826	0.85465508356432	0.178603852780614	0.182005912643649	0.983362110540195	1	0.976171303148455	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.492092317289023	0.999186249450456	1	1
UBR2	0	3	0	1	0	2.49255986960509	6.17239482639019	6.17239482639019	0	0.196764812682498	0.166824043016795	0.183608260681521	0.183608260681521	1	1	0.896190130745652	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.494815230660756	0.994414978953418	1	1
TRPC7	0	0	1	0	0	0	7.8191947869815	7.8191947869815	0	0.102619637057602	0.128419917746277	0.0759010927047552	0.314821042321952	0.377431505278971	1	0.949267280580193	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.678675752001982	0.726036561455291	1	1
NPY5R	1	4	0	0	0	3.23091130123613	0	0	0	0.0659854442190316	0.716545595677707	0.17065748098371	0.184504291174775	0.936212017150484	1	0.944313124888947	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.496331775449578	0.993005150263408	1	1
FRMPD1	1	0	0	0	0	0	0	0	0	0.0801486330968898	0.607698020629867	0.19224993675303	1	0.19224993675303	1	0.949455797797021	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	1	0.492989250901532	1	1
ENTPD6	0	2	0	0	0	5.57262775067585	0	0	0	0.0654749402141696	0.775186131730111	0.175109082082636	0.183326852467753	0.960037365477018	1	0.966687331836354	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.494338041819991	0.997347630659716	1	1
PLCG2	0	4	0	0	0	3.21984040617225	0	0	0	0.0679907487442489	0.580558241665544	0.157532011088113	0.189108029910932	0.8584159401845	1	0.932145949391301	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.504055509737358	0.978552521428634	1	1
PLAT	0	1	1	0	0	1.5490484806893	13.459962689334	13.459962689334	0	0.691792619498515	0.0699952599451267	0.182950499969807	0.182950499969807	1	1	0.960990175724513	0.800963624733787	0.94601597024829	0.96554551203168	1	1	1	1	0.493699179015446	0.99922902521294	1	1
DBT	1	2	0	0	0	5.54927632287733	0	0	0	0.0654782526303229	0.787423695535132	0.176047026085584	0.183334499486003	0.964295393860703	1	0.972727102589612	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.494351014709509	0.998036760418738	1	1
HK1	0	3	0	0	0	3.91376384093406	0	0	0	0.0663280560494783	0.713615506626259	0.171316931481934	0.185293254247952	0.934871466952253	1	0.933909574847651	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.497663503725596	0.991582215063345	1	1
SV2A	0	0	1	0	0	0	11.8632765173316	11.8632765173316	0	0.183207906252174	0.0806371347355516	0.0841844784339271	0.217402120972399	0.608461002055639	1	0.962686210378962	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.549159181181854	0.899049287259271	1	1
ADAMTS3	1	4	1	0	0	2.31768945110745	5.50583989066606	5.50583989066606	0	0.172759022070269	0.188671698137736	0.184557301596052	0.184557301596052	1	1	0.898493723155148	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.496421359823383	0.994664500799862	1	1
RNF34	0	2	0	0	0	5.56513902923307	0	0	0	0.0656456259613059	0.793156587863607	0.176754156139664	0.183720773959107	0.966206163690959	1	0.974263685764983	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.495005900665165	0.998244812387649	1	1
SOHLH2	0	1	0	1	0	1.5252415242621	13.450856251006	13.450856251006	0	0.701563472677003	0.0700484037724951	0.183883241163164	0.183883241163164	1	1	0.963216483394728	0.803894124548487	0.94601597024829	0.96554551203168	1	1	1	1	0.495281103241353	0.999315035595376	1	1
PCDHGB3	0	2	1	0	0	1.49673944955379	12.8829732094284	12.8829732094284	0	0.613579057374381	0.0735196437714341	0.184314657767818	0.184314657767818	1	1	0.939189151520855	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.496011181850225	0.99811235809652	1	1
SPRR2D	0	1	0	0	0	14.2361138481676	0	0	0	0.0657294513399995	0.911318541985274	0.18269527153541	0.183914141277983	0.993816936924628	1	0.995593719741906	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.495333428576985	0.999944023607385	1	1
PMS2	2	0	0	1	0	0	14.1322212024529	14.1322212024529	0	0.242859903979747	0.0659265452552031	0.0893319331559945	0.184368558685287	1	1	0.949985586805364	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.496102326397873	0.9987278902586	1	1
MRPS27	0	2	0	0	0	5.54241299659816	0	0	0	0.0661675932708599	0.750755925817166	0.174726436743958	0.184923866324546	0.950802926776371	1	0.972005064610006	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.497040415381897	0.997050548577793	1	1
MEP1A	0	2	0	1	0	2.04737901978179	10.009919238549	10.009919238549	0	0.387770370815344	0.0975176364150334	0.185228154890807	0.185228154890807	1	1	0.934267793272363	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.497553746779903	0.99779068349106	1	1
MIEF2	1	2	0	0	0	5.51273796582853	0	0	0	0.0663216322394973	0.846899876119339	0.18146625284477	0.185278470730153	0.981533567746598	1	0.965953057113554	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.497638580851631	0.998630089122064	1	1
RSAD1	1	2	0	0	0	5.50449633701193	0	0	0	0.0665140522535322	0.793639616556027	0.178767232429045	0.185721147419627	0.966364714810843	1	0.971215729443882	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.498384359006766	0.998071953168452	1	1
ZNF473	0	3	0	0	0	3.90177035003413	0	0	0	0.0668507203446389	0.726532358999862	0.173676954710602	0.186494924803848	0.940672983526775	1	0.965626334475428	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.499685410473065	0.995664513494187	1	1
MDN1	0	9	0	0	0	2.06535612907876	0	0	0	0.105778349764544	0.320655369971402	0.144064092313553	0.270334965377298	0.610708368382681	1	0.712812373562418	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.623958370029906	0.797364676672263	1	1
TRIM67	1	1	1	0	0	1.01001163812547	14.0562045425713	14.0562045425713	0	0.992335470492375	0.0664878686406868	0.185396330229612	0.185396330229612	1	1	0.972639535688704	0.994929289958827	0.94601597024829	0.96554551203168	1	1	1	1	0.497837242153866	0.999622241364736	1	1
ATP5L	0	1	0	0	0	14.0932922531955	0	0	0	0.0664771199111182	0.901834432471759	0.184128512238957	0.185636206100611	0.992421946519376	1	0.992087527532275	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.49824134010971	0.999880331724012	1	1
CMC2	0	1	0	0	0	14.0916969647289	0	0	0	0.0664855618095975	0.893884721988179	0.18389336799498	0.1856556227831	0.991142971515085	1	0.994489954658279	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.498274036135242	0.999897000783685	1	1
NOP58	0	2	0	0	0	5.5100716967803	0	0	0	0.0669208879073778	0.755535933880642	0.176757677045246	0.186656073293446	0.952687016345581	1	0.96519177066465	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.499955965787617	0.99667140737637	1	1
GDA	0	0	1	0	0	0	14.0578794165779	14.0578794165779	0	0.299094036701921	0.0666649935439745	0.104386748316601	0.186068179980025	1	1	0.969693579808968	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.498968267398664	0.999536049540269	1	1
NPC1L1	1	0	0	0	0	0	0	0	0	0.084728092167525	0.62549111038559	0.203331806769812	1	0.203331806769812	1	0.915195265355157	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	1	0.499002112505407	1	1
TCN2	0	2	0	0	0	5.51078372589623	0	0	0	0.06690416909512	0.784929611419605	0.178966860340149	0.186617680233858	0.963447411162164	1	0.976984399528158	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.499891519566858	0.998240790764778	1	1
SRCIN1	1	0	0	0	0	0	0	0	0	0.0812157780499569	0.608193562425938	0.194371674604627	1	0.194371674604627	1	0.957439804123987	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	1	0.499020392494647	1	1
C6orf163	0	2	0	0	0	5.51084915429655	0	0	0	0.0669026331076735	0.785228586093241	0.178984814465367	0.186614152876207	0.963549596665996	1	0.977940452866402	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.499885598182057	0.998302032440223	1	1
NDUFV3	0	1	0	0	0	14.0426907845386	0	0	0	0.0667458801718956	0.893073458716297	0.184459000559323	0.186254069094894	0.991006823018795	1	0.994466441007249	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.499280773538446	0.999894699265545	1	1
FCER1G	0	1	0	0	0	14.0355159483237	0	0	0	0.0667841539808067	0.862524300839988	0.183371014547101	0.186342008582337	0.985119334758848	1	0.993972185409901	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.499428547715999	0.999781769421188	1	1
MTMR4	0	0	1	0	0	0	11.2047008589228	11.2047008589228	0	0.175519095013163	0.0859629173848661	0.0857152593919491	0.228962449742121	0.598636314307201	1	0.928469713164114	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.566498266664555	0.882256543645759	1	1
DNAH5	2	5	1	0	1	0.502313409306032	0.960827641215831	0.960827641215831	2.10223675313615	0.161657073680652	0.968967616857703	0.369932259617381	1	0.369932259617381	0.346543518510381	0.903140950218968	0.787356883144736	0.969064785692125	0.96554551203168	1	1	1	1	0.713791928849969	0.700379884115065	1	1
HCFC2	0	0	0	1	0	0	13.9730634152753	13.9730634152753	0	0.251738207867793	0.0671190607737396	0.0925273409544816	0.187110978160318	1	1	0.945633557475917	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.500718964055542	0.998494610394732	1	1
SFXN5	0	2	0	0	0	5.48820329692039	0	0	0	0.0674373476558461	0.76754400142088	0.178839609830444	0.18784091451826	0.957254087772042	1	0.979378605358053	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.501940954424562	0.99800577819319	1	1
TGM5	0	1	1	0	0	1.27148773746633	13.7486845836215	13.7486845836215	0	0.823056569478007	0.0683488874960216	0.187483523510189	0.187483523510189	1	1	0.970302706034313	0.870680792087421	0.94601597024829	0.96554551203168	1	1	1	1	0.501342999315083	0.999554604218541	1	1
PIEZO2	2	1	0	0	0	0.276767653560222	0	0	0	0.132076013357962	0.369973960439588	0.22768359897309	1	0.22768359897309	1	0.82379540108543	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	1	0.501478879314763	1	1
DCAF12	0	2	0	0	0	5.47971112834911	0	0	0	0.0676394707324407	0.779173733586075	0.180164814281743	0.188304009102833	0.961451701020925	1	0.97252762382931	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.502714752228839	0.997842756841254	1	1
CTNNBIP1	0	1	0	0	0	13.8916360775672	0	0	0	0.0675605080886494	0.889293213328616	0.186179538491936	0.18812313433389	0.99035865332345	1	0.995450682216882	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.50241265917268	0.999899458745976	1	1
PLEKHG4B	1	0	0	0	0	0	0	0	0	0.0853211578185363	0.600882945809382	0.201240411570376	1	0.201240411570376	1	0.93471023791992	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	1	0.502376469195966	1	1
ECE1	1	0	1	0	0	0	13.7107050584753	13.7107050584753	0	0.258938025197248	0.0683703721656421	0.0962643584837899	0.189975776716877	0.954567895435071	1	0.944342198203129	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.50549869938971	0.994974901596409	1	1
PVRL2	0	2	0	0	0	5.45963800077763	0	0	0	0.0681207557218073	0.795560951174585	0.182393370133768	0.189405335591535	0.966991626884355	1	0.958319174570799	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.504550419988903	0.997244380443947	1	1
ERMARD	0	0	0	1	0	0	13.8202190168026	13.8202190168026	0	0.300664763068136	0.0679522175396976	0.10644628402154	0.189019888095126	1	1	0.957985055773665	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.50390869456583	0.999104744632835	1	1
SNED1	0	0	0	0	0	0	0	0	0	0.0887951344296463	0.586179731114605	0.205876751395008	1	0.205876751395008	1	0.919329234535135	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	1	0.504322721550675	1	1
GALNT15	1	1	0	1	0	1.32690853044008	13.4440002519038	13.4440002519038	0	0.793053219877197	0.0698936499333876	0.189430637425933	0.189430637425933	1	1	0.968692609542189	0.851355748676354	0.94601597024829	0.96554551203168	1	1	1	1	0.50459251715916	0.999504727719929	1	1
SYK	1	1	1	0	0	1.44115890761992	13.154518609587	13.154518609587	0	0.737587777040553	0.0716210379285174	0.189819890182321	0.189819890182321	1	1	0.959268498968465	0.820199910846343	0.94601597024829	0.96554551203168	1	1	1	1	0.505239729907025	0.999158974642864	1	1
AL590714.1	0	1	0	0	0	13.7620732177681	0	0	0	0.0682743135376404	0.909304172329846	0.18844114627282	0.189756317822925	0.993532546934325	1	0.996232216417037	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	0.505134082367453	0.99994769073489	1	1
LARP1	2	0	0	0	0	0	0	0	0	0.0921477546766711	0.586908671724616	0.211735391292099	1	0.211735391292099	1	0.89625182182548	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	1	0.505153880521951	1	1
C10orf71	0	0	0	0	0	0	0	0	0	0.0838382874330744	0.669246988067926	0.206867535136382	1	0.206867535136382	1	0.918313876492646	0.787356883144736	0.94601597024829	0.96554551203168	1	1	1	1	1	0.505487989057995	1	1
